Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21
0,0.677823599,0.762895604,0.202417081,0.276293622,0.73832766,0.252632266,0.358772912,0.313961026,0.158592028,0.361536853,0.55670652,0.707422395,0.999928297,0.554828867,0.521469584,0.867629792,0.614683042,0.541253295,0.594074278,0.829295482,0.344818827
0,0.447382244,0.700472364,0.975247991,0.777455067,0.894264015,0.526055147,0.499188761,0.405821243,0.565579946,0.671658644,0.410624205,0.98758493,0.732865455,0.792120562,0.834724768,0.843675506,0.946318354,0.950409167,0.542245858,0.837672909,0.346468101
0,0.390456836,0.438902299,0.079893277,0.956035818,0.302119504,0.227139451,0.22945887,0.746574366,0.484719269,0.254334037,0.189988707,0.156183269,0.499995594,0.699021078,0.120969301,0.183849319,0.056639956,0.042995102,0.861502851,0.040248152,0.193855086
0,0.358627999,0.036287224,0.170229295,0.051237654,0.219010803,0.150810153,0.503633839,0.438635887,0.729150189,0.10702799,0.426948569,0.413855278,0.400881668,0.108969715,0.549859211,0.672674808,0.198688654,0.440079434,0.832601762,0.329140997,0.344818827
1,0.055343972,0.772277574,0.820663207,0.571720888,0.486843761,0.243346902,0.939862379,0.024983611,0.997976936,0.665600423,0.500094718,0.929197658,0.628108437,0.374936676,0.564547659,0.340226483,0.328729121,0.833855367,0.037876366,0.304689487,0.714568565
0,0.97483056,0.354883711,0.247936504,0.921126892,0.890705709,0.574440734,0.160373097,0.915315682,0.034818965,0.748269723,0.531792324,0.201335754,0.313212857,0.443280114,0.596798064,0.503697147,0.953910052,0.091276568,0.71121309,0.951891806,0.614946081
1,0.872719985,0.981788439,0.97735004,0.921636648,0.524807695,0.654913085,0.318277825,0.944960934,0.854532551,0.772736716,0.929893506,0.88980712,0.484232018,0.945486191,0.915616688,0.635769185,0.622868111,0.880938527,0.671807995,0.562016077,0.894645777
1,0.693433646,0.463779095,0.460404458,0.112966485,0.608795763,0.088029174,0.065045764,0.991236371,0.187407833,0.483599561,0.916212497,0.204920638,0.954525092,0.036245416,0.707351032,0.809591883,0.758299427,0.273734916,0.87881583,0.851576514,0.932279178
0,0.056564118,0.457350807,0.975970477,0.764156248,0.473939727,0.982041884,0.966419026,0.039647877,0.976925854,0.698010253,0.664782312,0.964806519,0.723093352,0.783162259,0.88800094,0.976522636,0.864499299,0.850493941,0.052446749,0.927996687,0.526943682
0,0.035754738,0.21973742,0.197409752,0.50158125,0.629701353,0.682075049,0.540351245,0.102324279,0.491611075,0.380008256,0.36280116,0.676891679,0.315057287,0.45483702,0.834724768,0.864803033,0.75218866,0.21631026,0.163789799,0.78953529,0.73081563
0,0.931108028,0.250221574,0.087569306,0.284178472,0.016544479,0.901863745,0.029418205,0.877368527,0.117142492,0.079471145,0.000375768,0.270699121,0.714920604,0.29412946,0.921420454,0.836543262,0.250434382,0.149914742,0.537592449,0.27247483,0.141146643
1,0.817097653,0.014131422,0.769957878,0.25723352,0.172975146,0.540994965,0.844602924,0.421654506,0.872783166,0.857431765,0.396532077,0.867239341,0.056500396,0.45777157,0.316830242,0.816683248,0.103454342,0.273734932,0.273941101,0.82355616,0.287479734
1,0.781819053,0.743883952,0.164548538,0.434916634,0.449136647,0.322178271,0.420389216,0.796146803,0.224580684,0.869102422,0.967159395,0.710348068,0.607842546,0.346756333,0.689590991,0.703995308,0.60252731,0.552827695,0.716531588,0.659607507,0.958882358
0,0.31940592,0.302386483,0.170318466,0.604452111,0.540501368,0.43537067,0.160373097,0.635209431,0.266924297,0.316825299,0.161138265,0.079776428,0.867735307,0.478595337,0.804256,0.256791605,0.503785625,0.232403992,0.537595785,0.601820093,0.370595283
0,0.447948356,0.950009137,0.969141555,0.957401353,0.619212865,0.714569926,0.236023105,0.448017662,0.282384214,0.970245288,0.922238504,0.326767444,0.285116312,0.958829214,0.310514536,0.204487782,0.285536816,0.941262058,0.502030363,0.128063942,0.898943782
0,0.157330872,0.832004242,0.922798402,0.774280719,0.174109042,0.242908869,0.898446924,0.394712107,0.955929751,0.667461995,0.863471309,0.996133303,0.706655283,0.706866758,0.463723951,0.712839087,0.259979725,0.965364717,0.436569363,0.560678102,0.671151572
1,0.771503363,0.612938073,0.44264395,0.441614893,0.890180192,0.072838095,0.539030408,0.670580601,0.489040914,0.165808598,0.149495864,0.632014312,0.107469913,0.286582077,0.423572502,0.273810262,0.745025137,0.382050239,0.693866676,0.520589186,0.154702642
0,0.163599944,0.882433947,0.336654418,0.56222229,0.567721693,0.587958774,0.532038131,0.009172384,0.202222292,0.470154384,0.747149343,0.054887192,0.960411776,0.70775239,0.651253206,0.551693091,0.10893035,0.77280375,0.552578988,0.090803837,0.567002676
0,0.975004756,0.016344365,0.50485032,0.656487039,0.938498001,0.946873543,0.046226753,0.691703179,0.007781544,0.556221583,0.11294283,0.044983574,0.915935499,0.147119597,0.435583987,0.418038028,0.372823022,0.159909899,0.891695752,0.288508474,0.123991779
0,0.759845235,0.6279547,0.397812523,0.097883921,0.522669084,0.215558144,0.058945059,0.882689247,0.19950003,0.741975407,0.843371263,0.455784946,0.824992445,0.047027351,0.816675729,0.973584299,0.706344363,0.369436633,0.767706218,0.912365016,0.734773803
1,0.606981099,0.741879272,0.78342435,0.908726763,0.001626028,0.957564723,0.462940384,0.801456401,0.691109201,0.404038401,0.105126463,0.663505297,0.968935491,0.851234894,0.903828716,0.948321941,0.0404568,0.401748865,0.642694025,0.229850118,0.344818827
0,0.327686903,0.398167735,0.279659663,0.829131757,0.438657279,0.751484817,0.79189185,0.460898022,0.797319367,0.293840617,0.187325435,0.776743128,0.45299543,0.74720663,0.618601048,0.785187534,0.677548996,0.303493059,0.412159488,0.762865649,0.350025818
0,0.831637084,0.568679901,0.325449726,0.543326254,0.878115777,0.7389126,0.16443456,0.868163421,0.205317947,0.285689068,0.187206685,0.138548938,0.553047997,0.53992585,0.798511519,0.63965069,0.926966105,0.473354632,0.853672608,0.769670128,0.360443729
1,0.810277165,0.274195479,0.847338201,0.589415933,0.341891536,0.182143953,0.68444195,0.811909324,0.78940477,0.520587607,0.716577983,0.890714641,0.400881668,0.543133732,0.136373511,0.129831002,0.037164606,0.614773666,0.65831857,0.136449347,0.567864409
1,0.880354586,0.661273139,0.53012869,0.127265632,0.020190149,0.156550236,0.525097049,0.811909324,0.363604236,0.924479703,0.871521613,0.72174228,0.734403604,0.049026069,0.591340104,0.730912124,0.008060292,0.68248661,0.765817877,0.023900489,0.735437767
1,0.403537168,0.621907132,0.429749517,0.017280693,0.734886562,0.081918288,0.481655626,0.44488381,0.581494781,0.270748977,0.195228089,0.398849996,0.644836408,0.00018246,0.338907501,0.161821851,0.742617843,0.290379028,0.410094956,0.736053383,0.768735367
0,0.688073461,0.22811219,0.409782751,0.38921176,0.354606048,0.169253275,0.503633839,0.697052501,0.436499337,3.40E-05,0.01256837,0.588764627,0.051651292,0.431323988,0.161601924,0.073366982,0.330483269,0.376886948,0.799825698,0.233898151,0.114909198
0,0.492751504,0.388203565,0.507245842,0.485844174,0.722385709,0.395414486,0.236006159,0.776176448,0.46418583,0.469648259,0.293854466,0.328692475,0.609319837,0.27839303,0.528076179,0.487715054,0.651872354,0.290778225,0.623358263,0.897610573,0.434015146
0,0.352526169,0.501962984,0.352459162,0.45560383,0.890180272,0.544821203,0.6911899,0.326474754,0.578289462,0.37557849,0.477111437,0.487654561,0.552641057,0.802877831,0.633444985,0.891826407,0.894723048,0.564959755,0.51903978,0.937162548,0.592908146
1,0.101281913,0.735593834,0.901462728,0.945719471,0.272770905,0.852629767,0.94706204,0.041948752,0.967643317,0.726257944,0.523310401,0.762541579,0.229982885,0.917588753,0.348843413,0.200821774,0.161476388,0.861829369,0.301491566,0.135952081,0.73652008
0,0.57186139,0.453588053,0.397812523,0.486890777,0.509336785,0.552630096,0.020277866,0.687407542,0.089231593,0.741025644,0.809550174,0.007503387,0.417658393,0.623262293,0.463057768,0.865150562,0.634869008,0.617330818,0.724145358,0.613861976,0.77651941
1,0.458525466,0.097929752,0.556838765,0.552850047,0.891383021,0.28405349,0.284217011,0.628522381,0.465506686,0.176294054,0.197480349,0.060672355,0.927571672,0.454830723,0.520617176,0.485973333,0.951147718,0.451798004,0.870929395,0.950133095,0.15387895
0,0.577497038,0.790305096,0.634641608,0.351072469,0.230777768,0.333091556,0.359352573,0.72094803,0.379143878,0.661187584,0.483252785,0.3873382,0.112757797,0.329373975,0.205696696,0.165874467,0.372823022,0.670355898,0.675499853,0.381695216,0.846535684
0,0.41290232,0.339832401,0.507775848,0.605285678,0.512083808,0.596115075,0.693521103,0.454463854,0.604202706,0.990994917,0.955059161,0.776743128,0.512615913,0.623262293,0.379913542,0.403754824,0.40864994,0.450475644,0.387964538,0.455643111,0.761590725
1,0.710998768,0.452045946,0.058265415,0.321778029,0.7404902,0.012433901,0.594890865,0.732177419,0.352986752,0.294340032,0.27082011,0.046650514,0.331966795,0.157546723,0.525740499,0.519710647,0.937326425,0.261778928,0.719979827,0.919499851,0.494492191
1,0.861167135,0.494000695,0.201877201,0.014541459,0.504422447,0.470704643,0.319198131,0.511805791,0.162459803,0.333719459,0.53963412,0.608467555,0.371891122,0.250949021,0.714244148,0.471299464,0.709444163,0.478695662,0.472777866,0.639785773,0.784424562
1,0.939852966,0.856766641,0.468409911,0.295643587,0.99184766,0.223791562,0.205066705,0.92267158,0.203629601,0.395845183,0.538706001,0.632014312,0.975301008,0.059768814,0.907317076,0.919807273,0.866018266,0.56140277,0.821439545,0.606843224,0.735437767
1,0.67991055,0.421551411,0.697102267,0.221449568,0.779273095,0.318043909,0.221380077,0.908964906,0.749514881,0.810477968,0.443246413,0.307277627,0.541643437,0.32022856,0.65737472,0.807473132,0.641173799,0.667872846,0.847990668,0.755697057,0.261104428
0,0.774678064,0.827850847,0.34817891,0.321790993,0.49320964,0.56480717,0.310628994,0.894919446,0.14311917,0.487252548,0.57352488,0.566194732,0.356845495,0.427934409,0.306483008,0.169956476,0.502273869,0.529865945,0.807450225,0.313085677,0.723216077
1,0.471443251,0.800518625,0.936269655,0.735624098,0.428806821,0.52323644,0.655051643,0.792967818,0.880479718,0.387550421,0.773981632,0.525182526,0.306409553,0.756845876,0.553214556,0.798023648,0.802442757,0.893383962,0.738246425,0.927638324,0.599053574
1,0.077895788,0.617227659,0.697102267,0.796240693,0.272770905,0.945597098,0.694592764,0.035363508,0.234023616,0.554730881,0.905741458,0.046495833,0.533047562,0.903245578,0.194098009,0.216919365,0.090708544,0.926783675,0.577445395,0.090803837,0.750809196
0,0.263669037,0.888387804,0.26564304,0.067306435,0.051996543,0.918402522,0.369607001,0.158056515,0.348605538,0.718683735,0.645025587,0.10626545,0.90922283,0.329373975,0.580728748,0.783917519,0.489725046,0.311521626,0.011494507,0.495933151,0.904276314
0,0.673918308,0.073328137,0.114126144,0.275826442,0.098503209,0.061092008,0.502056685,0.341599299,0.145411466,0.015756137,0.383071968,0.934867904,0.024785181,0.385226426,0.254146418,0.198193749,0.209874866,0.500680708,0.910587621,0.128746376,0.050146666
0,0.363937825,0.371818012,0.362286873,0.533433939,0.135137891,0.447240638,0.156369506,0.573515055,0.294114852,0.239458275,0.088583088,0.156183269,0.413340295,0.439276231,0.366951645,0.75980858,0.06456357,0.202625053,0.661020646,0.226240836,0.155842077
1,0.716727747,0.302448634,0.444901244,0.552850238,0.629968447,0.770083789,0.667110622,0.876143711,0.650325722,0.713730422,0.889889223,0.360870031,0.495850017,0.776388516,0.591340104,0.843621524,0.660593756,0.541645115,0.728333328,0.711564211,0.4241481
1,0.116848304,0.935472279,0.963503597,0.231023861,0.932197802,0.2785086,0.966497546,0.046948197,0.954002378,0.036295837,0.059212067,0.974408152,0.504087328,0.129371959,0.228220918,0.21381913,0.935213302,1,0.03563593,0.837672909,0.13601328
0,0.324975383,0.834587662,0.682247481,0.312646743,0.150725544,0.636380384,0.590933373,0.160423591,0.758178505,0.728392653,0.689308577,0.726475023,0.248712202,0.263650276,0.073257092,0.14235685,0.158457503,0.465553647,0.284496226,0.075247567,0.758526691
1,0.939122331,0.387289491,0.443136337,0.119347343,0.478940453,0.309498628,0.350347974,0.966973663,0.321129534,0.651837654,0.532499742,0.440846164,0.515025144,0.094172423,0.51243615,0.440274145,0.422451769,0.661175697,0.893829659,0.599935018,0.399279898
1,0.875907776,0.25400383,0.847338201,0.441067394,0.684502648,0.692487486,0.349508187,0.930058174,0.578282232,0.008407357,0.012095273,0.020853975,0.900760163,0.358190492,0.875550522,0.92425661,0.446370573,0.764685901,0.862168291,0.664482597,0.139739512
1,0.658294249,0.015077209,0.282408443,0.872297214,0.100568881,0.874161154,0.543083537,0.71129681,0.504793673,0.046251916,0.034235064,0.984666358,0.066230539,0.817884314,0.351162526,0.324081699,0.177946937,0.157294051,0.179895678,0.079992526,0.048012602
0,0.865380192,0.409499493,0.259223886,0.179447262,0.579119775,0.239135005,0.163630849,0.862671795,0.201175538,0.671660597,0.475038153,0.585859141,0.462991108,0.043224565,0.384518571,0.373379415,0.649235106,0.211459057,0.489533753,0.611590593,0.594808578
1,0.000241509,0.072610806,0.004818833,0.998967158,0.012639601,0.987924083,0.601003622,0.024983611,0.568620916,0.68847709,0.572749894,0.980969196,0.103304979,0.980307897,0.101922549,0.016898507,0.004032744,0.00758979,0.146546865,0.033592934,0.135959052
0,0.783069601,0.0605701,0.067936642,0.200723831,0.270985614,0.540994965,0.06921919,0.796155849,0.05073439,0.26142776,0.462964226,0.108167134,0.969048067,0.29688122,0.840442882,0.817230366,0.423200083,0.155215209,0.853466717,0.452140485,0.81648475
0,0.962420652,0.955542347,0.95271601,0.996475068,0.076178359,0.999781874,0.495498677,0.831848292,0.079765009,0.32748273,0.10877673,0.779851159,0.099355282,0.927336641,0.074593659,0.081036566,0.06456357,0.965104281,0.711146795,0.106396122,0.002142454
0,0.575701211,0.993512636,0.607549894,0.2256584,0.936594348,0.541007785,0.359721349,0.376014437,0.224603511,0.378492748,0.225479716,0.017982384,0.926468283,0.38425269,0.899238915,0.799684176,0.816388105,0.541645115,0.577445395,0.74225513,0.111775358
1,0.599864168,0.16330052,0.113726337,0.109356419,0.163358044,0.196874695,0.045485732,0.928063621,0.286636419,0.707785901,0.6582585,0.159442243,0.313212857,0.037365398,0.404421023,0.415088052,0.331809503,0.15109198,0.763791008,0.401706253,0.734549887
0,0.867708906,0.210689123,0.124754059,0.27997503,0.005259085,0.12919788,0.020275449,0.972668418,0.14764558,0.707408561,0.825325827,0.087264121,0.790416167,0.063333464,0.411307093,0.279814605,0.169281727,0.290379028,0.946550207,0.071884576,0.926808221
0,0.964191753,0.552878855,0.72155248,0.410036616,0.328907943,0.061092008,0.146205371,0.973868383,0.383627349,0.017575319,0.060681142,0.18224,0.588404327,0.184270299,0.404421023,0.236393701,0.291428253,0.837026258,0.887319605,0.079901673,0.016129671
0,0.716723884,0.887058805,0.719591079,0.067158378,0.314586187,0.008449734,0.739014317,0.744452767,0.750971607,0.797805101,0.8315083,0.980705033,0.101266387,0.166676985,0.385923637,0.451900128,0.324448697,0.783203418,0.652704537,0.296348807,0.94223272
1,0.467656717,0.955543562,0.642211376,0.246582327,0.688627533,0.486826226,0.339547546,0.575028503,0.440975651,0.365604668,0.13711157,0.882596313,0.743741892,0.078498579,0.960467617,0.952244981,0.984095518,0.781109585,0.130799768,0.991989295,0.03198193
0,0.249478028,0.008593137,0.733180075,0.938611006,0.075315211,0.682539067,0.757299518,0.324133495,0.804617721,0.491689568,0.400569552,0.870243194,0.975652512,0.602542007,0.48615966,0.625796133,0.218683933,0.442347817,0.125506565,0.359726984,0.337920029
1,0.747885195,0.858817707,0.55845926,0.469117566,0.033296431,0.513982551,0.205066705,0.831848292,0.166382307,0.087826906,0.219424992,0.845690578,0.088916836,0.564663333,0.102847394,0.059933704,0.040282132,0.61684548,0.060683731,0.156733003,0.217123642
0,0.67968555,0.729419841,0.372472684,0.034003921,0.478438399,0.140036142,0.182950318,0.822494653,0.131622336,0.714011453,0.904174917,0.290748159,0.856810999,0.110066407,0.697635525,0.921723094,0.665110991,0.656333092,0.626143359,0.88078967,0.774488304
0,0.779255012,0.310508095,0.032957661,0.627158907,0.328907943,0.999781874,0.143295174,0.624175929,0.056107688,0.079471145,0.057337156,0.663505297,0.607935986,0.645334115,0.6996819,0.628161391,0.10682084,0.047186481,0.03012501,0.090803837,0.07585053
1,0.355830176,0.605234647,0.44151993,0.511076372,0.152828816,0.850708757,0.410168278,0.313961026,0.349758548,0.361007428,0.284370253,0.771059115,0.303994742,0.615696826,0.553214556,0.599661564,0.336641496,0.468539535,0.033516147,0.416167193,0.300371799
0,0.727285273,0.826598088,0.940112171,0.485844174,0.188606569,0.534016614,0.771496026,0.517197171,0.243819474,0.90795188,0.994316284,0.798098315,0.851308571,0.341304224,0.95367832,0.973865767,0.09673875,0.685699858,0.644396328,0.155768324,0.962067319
1,0.728408744,0.766826002,0.839961193,0.777455067,0.764783934,0.258562036,0.351216465,0.851999565,0.54965403,0.671738362,0.612438591,0.608467555,0.86048304,0.582303855,0.228220918,0.329110705,0.316559245,0.789426953,0.811620608,0.25170332,0.68136707
0,0.831658853,0.55740811,0.547435715,0.502642284,0.927266538,0.501648999,0.012304545,0.999718274,0.079295335,0.823966047,0.606296275,0.053530454,0.823646377,0.38425269,0.838845285,0.769636604,0.888562099,0.35496166,0.901578925,0.804594844,0.774447431
1,0.67968555,0.696213477,0.839961193,0.702193221,0.063583682,0.051532015,0.775609365,0.40582105,0.131622336,0.354655989,0.225479716,0.341876905,0.351335344,0.325535455,0.420442961,0.337366852,0.065515655,0.590110855,0.135026615,0.011790207,0.037925067
0,0.958265026,0.202875836,0.53012869,0.998967158,0.04783518,0.8312783,0.02405533,0.970904342,0.001836847,0.772640167,0.637043803,0.090406511,0.388904552,0.653511703,0.504602761,0.22793316,0.356689448,0.307047537,0.952228029,0.271775632,0.784459831
0,0.355830176,0.066815642,0.252740032,0.50158125,0.489798609,0.387935871,0.491555684,0.037772401,0.4333132,0.869248567,0.318009508,0.311397763,0.872488543,0.34525176,1,0.702941676,0.28224559,0.09146016,0.130610474,0.27943342,0.239977261
